listing_id,date
9253274,2016-09-25
9253274,2016-10-09
9253274,2016-11-01
9253274,2016-11-13
9253274,2016-11-29
9253274,2016-12-04
9253274,2016-12-12
9253274,2017-01-02
9253274,2017-02-06
9253274,2017-02-16
9253274,2017-03-15
9253274,2017-03-19
9253274,2017-03-25
9253274,2017-04-23
9253274,2017-04-29
9253274,2017-05-13
9253274,2017-05-16
9253274,2017-05-22
9253274,2017-05-28
9253274,2017-06-03
9253274,2017-06-05
9253274,2017-06-10
9253274,2017-06-19
9253274,2017-06-22
9253274,2017-06-27
9253274,2017-07-02
9253274,2017-07-07
9253274,2017-08-05
9253274,2017-08-15
9253274,2017-08-19
9253274,2017-09-01
9253274,2017-09-09
9253274,2017-09-15
9253274,2017-09-23
9253274,2017-09-27
9253274,2017-10-03
9253274,2017-10-10
9253274,2017-10-22
9253274,2017-10-30
9253274,2017-12-02
9253274,2017-12-19
9253274,2018-01-05
9253274,2018-01-07
9253274,2018-01-21
9253274,2018-02-08
9253274,2018-02-28
9253274,2018-03-04
9253274,2018-03-08
9253274,2018-03-14
9253274,2018-03-18
9253274,2018-04-05
9253274,2018-04-08
9253274,2018-04-14
9253274,2018-04-18
9253274,2018-04-24
9253274,2018-05-08
9253274,2018-05-14
9253274,2018-05-26
9253274,2018-05-30
9253274,2018-06-16
9253274,2018-06-22
9253274,2018-06-25
9253274,2018-06-27
9253274,2018-07-20
9253274,2018-07-24
9253274,2018-07-29
9253274,2018-08-03
9253274,2018-08-09
9253274,2018-08-19
9253274,2018-08-27
9253274,2018-09-09
9253274,2018-09-15
9253274,2018-09-19
9253274,2018-09-24
9253274,2018-10-05
9253274,2018-10-08
9253274,2018-10-20
9253274,2018-10-28
9253274,2018-11-11
9253274,2018-11-22
9253274,2018-11-25
9253274,2018-12-03
9253274,2018-12-13
9253274,2018-12-16
9253274,2018-12-19
9253274,2019-01-08
9253274,2019-01-13
9253274,2019-01-18
9253274,2019-01-28
9253274,2019-02-04
9253274,2019-02-08
9253274,2019-02-21
9253274,2019-03-11
9253274,2019-03-18
9253274,2019-03-25
9253274,2019-03-31
9253274,2019-04-11
9253274,2019-04-16
9253274,2019-04-22
9253274,2019-04-28
9253274,2019-05-07
9253274,2019-05-19
9253274,2019-05-23
9253274,2019-05-29
9253274,2019-06-02
9253274,2019-06-16
9253274,2019-06-20
9253274,2019-06-24
9253274,2019-06-30
9253274,2019-07-09
9253274,2019-07-14
9253274,2019-07-21
9253274,2019-08-11
9253274,2019-08-22
9253274,2019-08-26
9253274,2019-09-21
9253274,2019-11-03
9253274,2019-12-02
9253274,2020-01-01
9253274,2020-02-14
9253274,2020-02-24
9253274,2020-03-09
9253274,2020-08-23
9271070,2015-12-27
9271070,2016-01-03
9271070,2017-07-07
9271070,2017-07-31
9271070,2017-08-05
9271070,2020-02-16
9271070,2020-02-20
9271070,2020-02-26
9271070,2020-03-08
9271070,2020-07-12
9271070,2020-07-20
9271070,2020-07-29
9271070,2020-09-12
9271070,2021-01-31
9273342,2015-11-14
9273342,2015-11-19
9273342,2015-11-23
9273342,2015-12-06
9273342,2016-03-11
9273342,2016-03-20
9273342,2016-04-07
9273342,2016-04-11
9273342,2016-04-24
9273342,2016-05-02
9273342,2016-05-09
9273342,2016-05-11
9273342,2016-05-19
9273342,2016-05-30
9273342,2016-06-04
9273342,2016-06-14
9273342,2016-07-07
9273342,2016-08-08
9273342,2016-08-13
9273342,2016-09-11
9273342,2016-10-11
9273342,2017-01-03
9273342,2017-04-03
9273342,2017-04-30
9273342,2017-05-25
9273342,2017-05-28
9273342,2017-05-31
9273342,2017-06-04
9273342,2017-06-10
9273342,2017-06-23
9273342,2017-08-07
9273342,2017-08-12
9273342,2017-12-04
9273342,2017-12-10
9273342,2018-01-03
9273342,2018-03-20
9273342,2018-03-25
9273342,2018-05-07
9273342,2018-05-20
9273342,2018-05-27
9273342,2018-06-01
9273342,2018-08-09
9273342,2019-06-10
9273342,2019-07-22
9273342,2019-07-28
9273342,2019-09-01
9290791,2016-04-13
9290791,2016-04-17
9290791,2016-04-24
9290791,2016-06-28
9290791,2016-06-30
9290791,2016-07-04
9290791,2016-07-11
9290791,2017-07-29
9290791,2017-10-22
9290791,2017-12-31
9290791,2018-07-31
9290791,2018-08-11
9290791,2019-04-22
9290791,2019-07-22
9290791,2019-08-01
9290791,2019-12-30
9323348,2017-02-27
9323348,2017-03-08
9323348,2017-03-11
9323348,2017-06-22
9323348,2017-06-27
9323348,2017-08-21
9323348,2017-08-26
9323348,2018-11-07
9323348,2019-04-17
9323348,2019-05-30
9323348,2019-06-22
9323348,2019-08-18
9323348,2019-09-23
9323348,2019-10-31
9323348,2019-11-10
9323348,2019-11-18
9323348,2019-11-27
9323348,2020-02-03
9323348,2020-11-22
9338699,2016-08-06
9338699,2016-11-28
9338699,2016-12-04
9338699,2016-12-11
9338699,2016-12-20
9338699,2017-01-09
9338699,2017-03-02
9338699,2017-03-17
9338699,2017-03-19
9338699,2017-04-09
9338699,2017-04-17
9338699,2017-05-02
9338699,2017-05-07
9338699,2017-06-02
9338699,2017-06-05
9338699,2017-06-10
9338699,2017-07-24
9338699,2017-08-02
9338699,2017-08-12
9338699,2017-08-14
9338699,2018-01-03
9338699,2018-03-04
9338699,2018-03-14
9338699,2018-04-04
9338699,2018-04-06
9338699,2018-04-09
9338699,2018-04-15
9338699,2018-04-19
9338699,2018-04-24
9338699,2018-04-29
9338699,2018-05-28
9338699,2018-06-02
9338699,2018-06-05
9338699,2018-06-15
9338699,2018-06-18
9338699,2018-06-21
9338699,2018-06-24
9338699,2018-07-09
9338699,2018-08-11
9338699,2018-08-30
9338699,2018-09-06
9338699,2018-09-11
9338699,2018-09-28
9338699,2018-10-04
9338699,2018-10-21
9338699,2018-10-25
9338699,2018-11-01
9338699,2018-11-04
9338699,2018-11-17
9338699,2018-11-27
9338699,2018-12-01
9338699,2018-12-09
9338699,2018-12-23
9338699,2018-12-28
9338699,2019-01-02
9338699,2019-07-14
9338699,2019-07-18
9338699,2019-07-23
9338699,2019-08-21
9338699,2019-08-28
9338699,2019-10-28
9338699,2019-11-28
9338699,2019-12-01
9338699,2019-12-15
9338699,2020-01-02
9338699,2020-07-19
9338746,2016-05-08
9338746,2016-06-06
9338746,2016-09-02
9338746,2016-09-11
9338746,2016-10-08
9338746,2017-06-29
9338746,2018-05-06
9338746,2018-05-21
9338746,2018-06-27
9338746,2018-07-13
9338746,2018-07-23
9338746,2018-08-19
9338746,2018-09-08
9338746,2019-05-06
9338746,2019-08-10
9338746,2019-08-25
9340419,2015-11-29
9340419,2016-01-01
9340419,2016-03-06
9340419,2016-05-02
9340419,2016-05-10
9340419,2016-05-22
9340419,2016-05-30
9340419,2016-07-03
9340419,2016-07-07
9340419,2016-08-30
9340419,2016-09-05
9340419,2016-09-18
9340419,2016-09-30
9340419,2016-10-12
9340419,2016-10-23
9340419,2016-12-19
9340419,2017-02-19
9340419,2017-03-31
9340419,2017-05-02
9340419,2017-05-19
9340419,2017-06-30
9340419,2017-07-26
9340419,2017-08-10
9340419,2017-08-25
9340419,2017-09-01
9340419,2017-09-11
9340419,2017-09-17
9340419,2018-03-20
9340419,2018-05-09
9340419,2018-05-22
9340419,2018-06-03
9340419,2018-06-16
9340419,2018-08-11
9340419,2018-08-28
9340419,2018-10-01
9340419,2019-03-03
9340419,2019-05-07
9340419,2019-06-02
9340419,2019-06-12
9340419,2019-06-16
9340419,2019-07-01
9340501,2016-05-09
9340501,2016-05-17
9340501,2016-06-21
9340501,2016-09-11
9340501,2017-04-30
9340501,2018-08-16
9340501,2018-09-08
9342720,2016-01-03
9342720,2016-05-09
9342720,2016-07-28
9342720,2016-08-03
9342720,2018-07-24
9342720,2018-08-01
9342720,2018-08-20
9342720,2018-10-07
9342720,2019-04-22
9342720,2019-05-05
9342720,2019-06-02
9342720,2019-06-20
9342720,2019-07-11
9342720,2019-07-18
9345692,2016-05-07
9345692,2016-05-08
9345692,2016-05-31
9345692,2016-07-14
9345692,2016-07-17
9345692,2016-12-30
9345692,2017-04-16
9345692,2017-05-28
9345692,2017-07-08
9345692,2018-03-31
9345692,2018-05-03
9345692,2018-05-13
9345692,2019-04-22
9345692,2019-06-23
9348202,2016-04-10
9348202,2016-06-05
9348202,2016-07-03
9348202,2016-08-05
9348202,2016-09-12
9348202,2016-09-25
9348202,2017-02-26
9348202,2017-05-08
9348202,2017-05-29
9355226,2016-05-04
9355226,2016-05-10
9355226,2016-08-13
9355226,2016-08-21
9355226,2018-08-24
9355226,2020-01-01
9378415,2016-04-06
9378415,2016-04-11
9378415,2016-04-18
9378415,2016-05-02
9378415,2016-05-09
9378415,2016-05-22
9378415,2016-05-26
9378415,2016-05-30
9378415,2016-06-08
9378415,2016-06-14
9378415,2016-07-01
9378415,2016-07-07
9378415,2016-07-12
9378415,2016-07-26
9378415,2016-08-12
9378415,2016-08-18
9378415,2016-08-24
9378415,2016-09-04
9378415,2017-01-03
9378415,2017-04-30
9378415,2017-05-08
9378415,2017-05-17
9378415,2017-06-19
9378415,2017-06-26
9378415,2017-07-02
9378415,2017-07-28
9378415,2017-08-03
9378415,2017-08-07
9378415,2017-08-13
9378415,2017-08-17
9378415,2017-08-23
9378415,2017-08-29
9378415,2017-09-11
9378415,2018-05-13
9378415,2018-05-18
9378415,2018-05-31
9378415,2018-06-10
9378415,2018-06-15
9378415,2018-07-05
9378415,2018-08-19
9378415,2018-08-24
9379522,2015-11-21
9379522,2015-12-06
9379522,2015-12-15
9379522,2015-12-20
9379522,2015-12-23
9379522,2017-03-13
9379522,2017-05-01
9379522,2020-04-15
9382880,2015-12-22
9382880,2016-01-25
9382880,2016-03-18
9382880,2016-04-05
9382880,2016-05-17
9382880,2016-05-30
9382880,2016-06-15
9382880,2016-10-12
9382880,2016-11-06
9382880,2018-05-06
9382880,2018-06-16
9382880,2019-03-01
9382880,2019-07-05
9382880,2020-12-20
9386199,2016-04-05
9386199,2016-04-08
9386199,2016-04-12
9386199,2016-05-02
9386199,2016-05-08
9386199,2016-05-15
9386199,2016-05-19
9386199,2016-05-26
9386199,2016-05-31
9386199,2016-06-05
9386199,2016-06-13
9386199,2016-06-19
9386199,2016-06-23
9386199,2016-06-28
9386199,2016-07-03
9386199,2016-07-08
9386199,2016-07-10
9386199,2016-07-17
9386199,2016-07-25
9386199,2016-08-04
9386199,2016-08-14
9386199,2016-08-19
9386199,2016-09-18
9386199,2016-09-20
9386199,2016-09-27
9386199,2016-10-05
9386199,2016-10-10
9386199,2016-10-17
9386199,2016-11-13
9386199,2016-11-20
9386199,2016-11-25
9386199,2016-11-27
9386199,2016-12-04
9386199,2016-12-12
9386199,2016-12-15
9386199,2017-01-06
9386199,2017-01-23
9386199,2017-02-03
9386199,2017-02-06
9386199,2017-02-18
9386199,2017-03-20
9386199,2017-03-26
9386199,2017-04-19
9386199,2017-04-23
9386199,2017-04-29
9386199,2017-05-01
9386199,2017-05-07
9386199,2017-05-13
9386199,2017-05-16
9386199,2017-05-21
9386199,2017-05-24
9386199,2017-05-28
9386199,2017-05-30
9386199,2017-06-04
9386199,2017-06-10
9386199,2017-06-15
9386199,2017-06-19
9386199,2017-06-21
9386199,2017-06-26
9386199,2017-06-30
9386199,2017-07-02
9386199,2017-07-09
9386199,2017-07-14
9386199,2017-08-01
9386199,2017-09-10
9386199,2017-09-18
9386199,2017-09-24
9386199,2017-10-02
9386199,2017-10-04
9386199,2017-10-07
9386199,2017-11-01
9386199,2017-11-08
9386199,2017-11-12
9386199,2017-11-18
9386199,2017-12-02
9386199,2017-12-04
9386199,2017-12-10
9386199,2017-12-17
9386199,2017-12-21
9386199,2017-12-24
9386199,2018-01-02
9386199,2018-01-06
9386199,2018-01-12
9386199,2018-02-02
9386199,2018-02-12
9386199,2018-02-18
9386199,2018-03-18
9386199,2018-04-02
9386199,2018-04-14
9386199,2018-04-17
9386199,2018-04-23
9386199,2018-04-29
9386199,2018-05-04
9386199,2018-05-07
9386199,2018-05-12
9386199,2018-05-14
9386199,2018-05-21
9386199,2018-05-29
9386199,2018-06-05
9386199,2018-06-11
9386199,2018-06-15
9386199,2018-06-19
9386199,2018-06-24
9386199,2018-06-28
9386199,2018-06-30
9386199,2018-07-04
9386199,2018-07-16
9386199,2018-07-25
9386199,2018-07-29
9386199,2018-08-02
9386199,2018-08-13
9386199,2018-08-18
9386199,2018-08-23
9386199,2018-08-26
9386199,2018-08-29
9386199,2018-09-02
9386199,2018-09-06
9386199,2018-09-11
9386199,2018-09-27
9386199,2018-09-30
9386199,2018-10-06
9386199,2018-10-08
9386199,2018-10-27
9386199,2018-11-09
9386199,2018-11-11
9386199,2018-11-25
9386199,2018-12-02
9386199,2018-12-09
9386199,2018-12-20
9386199,2018-12-26
9386199,2019-01-10
9386199,2019-01-20
9386199,2019-01-28
9386199,2019-02-03
9386199,2019-02-07
9386199,2019-02-11
9386199,2019-02-18
9386199,2019-03-01
9386199,2019-03-09
9386199,2019-03-17
9386199,2019-03-25
9386199,2019-04-07
9386199,2019-04-12
9386199,2019-04-25
9386199,2019-05-06
9386199,2019-05-10
9386199,2019-05-12
9386199,2019-05-13
9386199,2019-05-19
9386199,2019-05-23
9386199,2019-05-26
9386199,2019-06-02
9386199,2019-06-05
9386199,2019-06-07
9386199,2019-06-12
9386199,2019-06-15
9386199,2019-06-24
9386199,2019-07-20
9386199,2019-08-03
9386199,2019-09-16
9386199,2019-09-24
9386199,2019-12-26
9386199,2020-01-05
9395101,2016-07-16
9395101,2016-07-31
9395101,2016-08-29
9395101,2016-09-19
9395101,2016-10-22
9395101,2017-04-08
9395101,2017-04-12
9395101,2017-04-16
9395101,2017-05-28
9395101,2017-06-11
9395101,2017-06-16
9395101,2017-11-27
9395101,2017-12-11
9395101,2018-01-22
9395101,2018-02-04
9395101,2018-03-18
9395101,2018-04-05
9395101,2018-04-05
9395101,2018-05-13
9395101,2018-06-12
9395101,2018-07-25
9395101,2018-09-05
9395101,2018-10-02
9395101,2018-10-31
9395101,2018-11-27
9395101,2018-12-11
9395101,2019-02-06
9395101,2019-03-20
9395101,2019-04-19
9395101,2019-05-16
9395101,2019-05-28
9395101,2019-07-28
9395101,2019-08-02
9395101,2019-09-19
9395101,2019-10-15
9395101,2019-11-13
9395101,2019-11-27
9395101,2019-12-12
9395101,2019-12-28
9395101,2020-01-02
9395101,2020-02-05
9406983,2016-02-12
9406983,2016-02-13
9406983,2016-02-25
9406983,2016-02-28
9406983,2016-03-04
9406983,2016-03-08
9406983,2016-04-05
9406983,2016-04-10
9406983,2016-04-17
9406983,2016-04-20
9406983,2016-04-30
9406983,2016-05-07
9406983,2016-05-20
9406983,2016-05-23
9406983,2016-05-26
9406983,2016-05-30
9406983,2016-06-23
9406983,2016-07-12
9406983,2016-07-18
9406983,2016-08-02
9406983,2016-08-12
9406983,2016-09-12
9406983,2016-09-27
9406983,2016-10-10
9406983,2016-10-19
9406983,2016-12-07
9406983,2016-12-11
9406983,2017-01-02
9406983,2017-02-09
9406983,2017-03-20
9406983,2017-04-01
9406983,2017-04-17
9406983,2017-04-24
9406983,2017-04-30
9406983,2017-05-21
9406983,2017-05-29
9406983,2017-06-16
9406983,2017-06-23
9406983,2017-07-11
9406983,2017-07-24
9406983,2017-08-02
9406983,2017-08-13
9406983,2017-08-21
9406983,2017-08-23
9406983,2017-08-26
9406983,2017-09-03
9406983,2017-10-10
9406983,2017-11-25
9406983,2017-11-28
9406983,2017-12-04
9406983,2017-12-29
9406983,2018-01-07
9406983,2018-02-19
9406983,2018-03-03
9406983,2018-03-31
9406983,2018-05-04
9406983,2018-06-01
9406983,2018-06-03
9406983,2018-06-08
9406983,2018-06-17
9406983,2018-06-21
9406983,2018-07-04
9406983,2018-07-08
9406983,2018-07-17
9406983,2018-08-02
9406983,2018-08-20
9406983,2018-08-24
9406983,2018-09-01
9406983,2018-09-07
9406983,2018-10-02
9406983,2018-10-09
9406983,2018-10-15
9406983,2018-11-28
9406983,2018-12-04
9406983,2019-01-10
9406983,2019-04-11
9406983,2019-04-18
9406983,2019-04-28
9406983,2019-05-07
9406983,2019-05-14
9406983,2019-05-20
9406983,2019-05-29
9406983,2019-06-04
9406983,2019-06-10
9406983,2019-06-22
9406983,2019-06-28
9406983,2019-07-02
9406983,2019-07-09
9406983,2019-07-13
9406983,2019-07-31
9406983,2019-08-13
9406983,2019-08-19
9406983,2019-09-07
9406983,2019-09-18
9406983,2019-09-29
9406983,2019-10-06
9406983,2019-10-30
9406983,2019-11-03
9406983,2019-11-11
9406983,2019-11-20
9406983,2019-11-24
9406983,2019-12-14
9406983,2019-12-20
9406983,2020-01-03
9406983,2020-01-10
9406983,2020-01-19
9406983,2020-01-30
9406983,2020-02-06
9406983,2020-02-24
9407356,2015-12-06
9407356,2018-05-12
9407356,2018-05-23
9407356,2018-08-28
9407356,2018-09-05
9407356,2018-09-07
9407356,2018-09-23
9407356,2019-05-11
9407356,2019-05-19
9407356,2019-05-26
9407356,2019-06-01
9407356,2019-06-21
9407356,2019-08-20
9407356,2019-08-24
9407356,2019-08-31
9407356,2019-09-05
9407356,2019-09-16
9411874,2016-05-01
9411874,2016-05-08
9411874,2016-05-15
9411874,2016-05-30
9411874,2016-06-07
9411874,2016-06-20
9411874,2016-07-06
9411874,2016-08-28
9411874,2016-09-05
9411874,2016-09-11
9411874,2016-09-19
9411874,2016-09-26
9411874,2016-10-11
9411874,2016-12-30
9411874,2017-04-30
9411874,2017-05-07
9411874,2017-05-14
9411874,2017-05-28
9411874,2017-06-04
9411874,2017-06-28
9411874,2017-07-17
9411874,2017-08-26
9411874,2018-03-18
9411874,2018-03-27
9411874,2018-04-08
9411874,2018-05-12
9411874,2018-05-21
9411874,2018-07-14
9411874,2018-11-08
9411874,2019-04-22
9411874,2019-05-19
9411874,2019-06-02
9411874,2019-06-10
9411874,2019-07-14
9411874,2019-08-25
9421619,2015-12-02
9421619,2015-12-17
9421619,2015-12-20
9421619,2016-01-01
9421619,2016-01-17
9421619,2016-01-25
9421619,2016-04-04
9421619,2016-04-17
9421619,2016-05-15
9421619,2016-05-30
9421619,2016-06-11
9421619,2016-08-19
9421619,2016-08-22
9421619,2016-09-12
9421619,2016-12-05
9421619,2016-12-11
9421619,2017-01-29
9421619,2017-02-07
9421619,2017-04-01
9421619,2017-05-15
9421619,2017-05-28
9421619,2017-06-10
9421619,2017-07-04
9421619,2017-07-08
9421619,2017-08-08
9421619,2017-08-15
9421619,2017-09-20
9421619,2017-10-14
9421619,2017-10-17
9421619,2017-11-13
9421619,2017-11-26
9421619,2017-12-04
9421619,2017-12-17
9421619,2018-02-11
9421619,2018-03-05
9421619,2018-03-21
9421619,2018-04-14
9421619,2018-05-09
9421619,2018-05-31
9421619,2018-06-22
9421619,2018-06-28
9421619,2018-08-01
9421619,2018-08-11
9421619,2018-08-26
9421619,2018-09-16
9421619,2018-10-07
9421619,2018-10-28
9421619,2018-11-11
9421619,2018-11-18
9421619,2018-12-03
9421619,2018-12-17
9421619,2019-01-06
9421619,2019-03-04
9421619,2019-03-24
9421619,2019-03-31
9421619,2019-04-05
9421619,2019-04-15
9421619,2019-05-04
9421619,2019-05-26
9421619,2019-06-06
9421619,2019-07-02
9421619,2019-07-11
9421619,2019-07-17
9421619,2019-07-24
9421619,2019-08-09
9421619,2019-08-18
9421619,2019-08-26
9421619,2019-09-15
9421619,2019-09-30
9421619,2019-11-04
9421619,2019-11-18
9421619,2019-12-01
9421619,2019-12-08
9421619,2020-02-02
9421619,2020-02-21
9421619,2020-03-02
9421619,2020-07-09
9450160,2016-10-08
9450160,2016-10-09
9450160,2016-10-14
9450160,2016-10-18
9450160,2016-10-20
9450160,2016-10-23
9450160,2016-11-06
9450160,2016-12-05
9450160,2016-12-11
9450160,2016-12-24
9450160,2017-01-22
9450160,2017-02-26
9450160,2017-03-19
9450160,2017-04-10
9450160,2017-04-17
9450160,2017-04-24
9450160,2017-04-30
9450160,2017-05-08
9450160,2017-05-21
9450160,2017-05-28
9450160,2017-06-19
9450160,2017-06-26
9450160,2017-07-14
9450160,2017-08-09
9450160,2017-08-20
9450160,2017-08-28
9450160,2017-10-15
9450160,2017-12-29
9450160,2018-05-20
9450160,2018-07-31
9450160,2018-08-07
9450160,2018-08-19
9450160,2018-08-23
9450160,2018-08-26
9450160,2018-09-23
9450160,2018-11-04
9450160,2019-06-02
9450160,2019-06-17
9450160,2019-07-01
9450160,2019-07-06
9450160,2019-07-28
9450160,2019-08-20
9450160,2019-10-27
9450160,2019-11-17
9450160,2019-12-01
9455327,2016-04-04
9455327,2016-05-16
9455327,2016-05-31
9455327,2016-08-21
9455327,2016-09-12
9455327,2016-12-03
9455327,2017-02-28
9455327,2017-04-22
9455327,2017-05-08
9455327,2017-05-28
9455327,2017-06-04
9455327,2017-06-14
9455327,2017-06-28
9455327,2017-08-02
9455327,2017-09-09
9455327,2017-09-10
9455327,2018-05-15
9455327,2018-05-27
9455327,2018-06-14
9455327,2018-08-10
9455327,2018-08-12
9455327,2018-11-05
9455327,2018-12-02
9455327,2018-12-09
9455327,2018-12-15
9455327,2018-12-16
9455327,2019-05-20
9455327,2019-05-25
9455327,2019-06-09
9455327,2019-06-24
9455327,2019-07-30
9455327,2019-08-12
9455327,2019-08-27
9455327,2019-09-26
9455327,2019-10-07
9455327,2020-02-05
9455327,2020-02-23
9455327,2020-03-10
9462239,2015-12-27
9462239,2016-08-06
9462239,2016-08-16
9462239,2016-08-24
9462239,2016-09-08
9462239,2017-04-12
9462239,2017-07-31
9462239,2017-08-15
9462239,2017-08-28
9462239,2017-09-26
9462239,2018-06-13
9462239,2018-08-31
9462239,2018-09-10
9462239,2018-09-28
9462239,2019-06-17
9462239,2019-06-25
9462239,2019-07-12
9462239,2019-08-10
9462239,2019-09-02
9462239,2019-09-22
9462239,2020-07-20
9462239,2020-08-05
9462239,2020-08-16
9462239,2020-08-26
9462239,2020-09-05
9465744,2015-11-19
9465744,2015-12-01
9465744,2015-12-22
9465744,2016-01-02
9465744,2016-01-19
9465744,2016-02-15
9465744,2016-02-27
9465744,2016-03-17
9465744,2016-03-30
9465744,2016-04-06
9465744,2016-04-26
9465744,2016-05-02
9468032,2015-12-02
9468032,2015-12-09
9468032,2015-12-14
9468032,2016-02-09
9468032,2016-02-19
9468032,2016-05-11
9468032,2018-02-01
9468032,2018-12-27
9468032,2019-01-25
9468032,2019-03-03
9468032,2019-05-06
9468032,2019-06-30
9468032,2019-08-23
9468032,2020-02-04
9468032,2020-02-19
9468032,2020-03-16
9468032,2020-07-12
9468032,2020-07-28
9468032,2020-10-17
9468032,2021-01-31
9473518,2016-05-30
9473518,2016-09-05
9473518,2016-10-12
9473518,2017-01-01
9473518,2017-04-04
9473518,2017-08-20
9473518,2017-11-13
9473518,2018-09-14
9473518,2019-05-17
9473518,2020-01-03
9498424,2015-12-30
9498424,2016-02-15
9498424,2016-02-19
9498424,2016-03-29
9498424,2016-05-16
9498424,2016-10-21
9498424,2017-07-01
9498424,2017-10-15
9498424,2017-12-29
9498424,2017-12-30
9498424,2018-04-02
9498424,2018-10-21
9498424,2018-12-09
9498424,2018-12-30
9498424,2019-02-14
9498424,2019-02-24
9498424,2019-04-21
9498424,2019-05-19
9498424,2019-10-06
9498424,2019-10-15
9498424,2019-10-20
9498424,2019-10-27
9498424,2019-11-03
9498424,2019-12-30
9499979,2015-12-15
9499979,2016-01-19
9499979,2016-04-24
9499979,2016-05-02
9499979,2016-05-08
9499979,2016-05-15
9499979,2016-05-29
9499979,2016-06-06
9499979,2016-06-15
9499979,2016-07-21
9499979,2016-08-17
9499979,2016-09-09
9499979,2016-09-11
9499979,2016-10-03
9499979,2016-10-12
9499979,2016-10-31
9499979,2016-11-27
9499979,2016-12-05
9499979,2017-01-01
9499979,2017-04-30
9499979,2017-05-07
9499979,2017-05-21
9499979,2017-05-28
9499979,2017-06-04
9499979,2017-08-27
9499979,2017-09-02
9499979,2017-09-08
9499979,2017-09-10
9499979,2018-05-13
9499979,2018-05-18
9499979,2018-05-28
9499979,2018-06-24
9499979,2018-08-20
9499979,2019-05-12
9499979,2019-08-20
9503009,2015-12-06
9503009,2016-06-07
9503009,2016-06-13
9503009,2016-07-05
9503009,2016-08-11
9503009,2016-08-14
9503009,2016-08-16
9503009,2016-08-25
9503009,2016-09-01
9503009,2019-08-14
9503009,2019-08-18
9503009,2019-08-23
9503009,2019-09-16
9504995,2015-12-02
9504995,2015-12-07
9504995,2015-12-12
9504995,2016-01-10
9504995,2016-04-10
9504995,2016-06-25
9504995,2016-07-04
9504995,2016-07-12
9504995,2016-08-07
9504995,2016-08-14
9504995,2016-08-20
9504995,2016-08-22
9504995,2016-08-26
9504995,2016-08-28
9504995,2016-09-03
9504995,2016-09-20
9504995,2016-09-30
9504995,2016-10-07
9504995,2016-11-11
9504995,2016-12-01
9504995,2016-12-04
9510387,2015-12-21
9510387,2016-07-05
9510387,2016-07-07
9510387,2017-05-28
9510387,2017-05-30
9510387,2017-06-08
9510387,2017-06-10
9510387,2017-06-11
9510387,2017-07-29
9510387,2017-08-12
9510387,2017-09-06
9510387,2017-09-10
9510387,2018-06-15
9510387,2018-06-23
9510387,2018-06-27
9510387,2018-07-01
9510387,2018-10-21
9510387,2018-10-29
9510387,2018-11-05
9510387,2018-11-12
9510387,2019-02-02
9510387,2019-03-25
9510387,2019-03-30
9510387,2019-04-07
9510387,2019-04-16
9510387,2019-04-28
9510387,2019-05-21
9510387,2019-05-26
9510387,2019-05-28
9510387,2019-06-05
9510387,2019-06-10
9510387,2019-06-18
9510387,2019-07-14
9510387,2019-07-21
9510387,2019-07-28
9510387,2019-08-10
9510387,2019-08-18
9510387,2019-08-21
9510387,2019-08-22
9510387,2019-09-01
9510387,2019-09-10
9510387,2019-09-15
9510387,2019-12-07
9510387,2019-12-13
9510387,2020-02-01
9510387,2020-03-01
9524283,2015-11-23
9524283,2015-12-09
9524283,2015-12-31
9524283,2016-02-09
9524283,2016-03-20
9524283,2016-05-02
9524283,2016-05-08
9524283,2016-05-12
9524283,2016-05-15
9524283,2016-05-23
9524283,2016-06-03
9524283,2016-06-17
9524283,2016-06-24
9524283,2016-07-06
9524283,2016-07-09
9524283,2016-07-26
9524283,2017-01-01
9524283,2017-01-29
9524283,2017-03-03
9524283,2017-04-02
9524283,2017-04-17
9524283,2017-04-28
9524283,2017-05-01
9524283,2017-05-28
9524283,2017-06-06
9524283,2017-07-13
9524283,2017-09-29
9524283,2018-01-05
9524283,2018-04-03
9524283,2018-04-15
9524283,2018-07-25
9524283,2018-08-08
9524283,2018-08-13
9524283,2018-08-16
9524283,2018-08-21
9524283,2019-01-05
9524283,2019-03-16
9524283,2019-05-09
9524283,2019-07-14
9524283,2019-07-27
9524283,2020-01-04
9537251,2016-05-04
9537251,2016-05-15
9537251,2016-07-26
9537251,2016-08-18
9537251,2016-08-30
9537251,2016-09-05
9537251,2017-05-01
9537251,2017-06-03
9537251,2017-08-17
9537251,2017-08-21
9537251,2019-05-08
9537251,2019-06-03
9537251,2020-01-01
9539627,2015-11-23
9539627,2015-12-07
9539627,2016-03-29
9539627,2016-04-11
9539627,2016-05-10
9539627,2016-06-13
9539627,2016-06-27
9539627,2016-08-28
9539627,2016-09-11
9539627,2017-04-10
9539627,2017-04-26
9539627,2017-05-23
9539627,2017-07-04
9539627,2017-07-18
9539627,2017-07-23
9539627,2017-07-30
9539627,2017-08-11
9539627,2017-08-18
9539627,2017-08-24
9539627,2017-09-01
9539627,2017-09-03
9539627,2017-09-11
9539627,2017-09-17
9539627,2017-09-30
9539627,2017-10-02
9539627,2018-01-14
9539627,2018-04-29
9539627,2018-05-06
9539627,2018-05-20
9539627,2018-05-25
9539627,2018-05-28
9539627,2018-06-15
9539627,2018-08-18
