latitude,longitude,x,y,distance from center,rents,number of rents
55.71016036892586,12.56632711373863,5301073.4627688285,1815694.8779113232,4828.043081829334,"[2541243, 7374357, 8019666, 13120964, 13706144, 14982250, 18924739, 19264097, 19351635, 21438022, 21482836, 27694974, 32414454, 33552483, 35059218, 35982950, 36020138, 48085536]",18
55.71433798062226,12.56555543865055,5301673.4627688285,1815694.8779113232,5424.9423960075455,"[16496596, 39848538, 41819829]",3
55.63768742770671,12.583386243668391,5290573.4627688285,1816214.493153594,5793.962374748422,"[4374946, 15575423]",2
55.6418699076582,12.582614684354262,5291173.4627688285,1816214.493153594,5204.805471869277,[36977159],1
55.64605211030397,12.581843105414954,5291773.4627688285,1816214.493153594,4618.441295502236,[0],0
55.65023403564096,12.581071506868046,5292373.4627688285,1816214.493153594,4036.0872141221594,[0],0
55.65441568366613,12.580299888731078,5292973.4627688285,1816214.493153594,3459.768778401293,[0],0
55.65859705437642,12.579528251021623,5293573.4627688285,1816214.493153594,2893.095228297951,[0],0
55.662778147768776,12.578756593757232,5294173.4627688285,1816214.493153594,2343.074902772076,"[1076510, 1238975, 1248120, 1274150, 5217580, 8607411, 15952361, 16502386, 17809991, 19053739, 24328862, 25412031, 31258811, 32600127, 34349867, 34896068, 36950603, 37730663, 38922415, 40033723, 41788390, 41945865]",22
55.66695896384019,12.57798491695545,5294773.4627688285,1816214.493153594,1824.828759089568,"[504223, 2245824, 2373336, 2390602, 3335801, 3362860, 3624406, 3643684, 3893242, 4081876, 4959597, 6029064, 7308047, 8020459, 8663093, 9857418, 12728196, 13131870, 13412661, 13620616, 13735376, 13912772, 14311023, 14911059, 15877474, 16412854, 16809364, 18910786, 19636210, 21732842, 22171892, 24903583, 25881209, 26743200, 29123969, 31831891, 35400218, 36109000, 36140987, 38158163, 38893757, 38914166, 39334388, 39437131, 39603169, 40775946, 41315362, 43083862, 43784745, 43933508, 44031396, 44039612, 45054368, 45322427, 47541044]",55
55.67113950258761,12.57721322063383,5295373.4627688285,1816214.493153594,1374.7727084868875,"[746533, 4433418, 10595718, 20220793, 20770359, 27796801, 27897759, 31290153, 31813403, 33032842, 40149354]",11
55.67531976400801,12.576441504809921,5295973.4627688285,1816214.493153594,1081.665382639369,"[1419265, 1558401, 1653195, 3153817, 4012606, 11453844, 16983097, 19172335, 19955853, 20434894, 21857280, 22439902, 23429143, 26090710, 27791407, 28154704, 29498815, 32257961, 34100919, 34133577, 34210766, 37962821, 38541296, 39073399, 42523242, 43572808, 43664211, 44006851, 44537352, 45082753, 45855973, 45856492, 45966347, 47040585]",34
55.679499748098394,12.57566976950126,5296573.4627688285,1816214.493153594,1081.665382639369,"[1121190, 3364831, 5025878, 5275789, 5474666, 5495660, 5800800, 5984902, 6897435, 7805961, 7810763, 8563559, 8578484, 8584983, 12129095, 12753044, 13062061, 13636816, 14290989, 14382944, 14660748, 15205440, 16892132, 17005475, 19319972, 20809733, 21049426, 21437586, 22094240, 22095874, 22417827, 24154071, 25135273, 25389934, 25793169, 26324399, 26660968, 26742729, 26743162, 28090269, 28250608, 28269709, 29791129, 30105029, 31199416, 32005258, 32880952, 33794099, 34106137, 34141643, 34542810, 34643040, 34918788, 35268265, 35272897, 35731530, 35839191, 35960583, 38471178, 38662111, 39523940, 39636031, 39682341, 40499974, 41735996, 43664495, 43831266, 43858137, 46995316]",69
55.683679454855735,12.574898014725397,5297173.4627688285,1816214.493153594,1374.7727084868875,"[432409, 617493, 705646, 964454, 1227230, 1299566, 1635069, 2604394, 2787797, 3144020, 5083399, 6753941, 10494140, 12341512, 13078806, 20952694, 21437657, 21531765, 22160217, 22434638, 27739104, 29953217, 32557140, 33626106, 35108455, 35108640, 35108665, 35138897, 36779291, 39683846, 42300523, 42501574, 42501577, 42560285, 42560289, 42560475, 42560481, 42729901, 44081513, 45503479, 45503862, 45504120, 45504414, 46767046, 46943626, 47901324]",46
55.687858884277034,12.574126240499863,5297773.4627688285,1816214.493153594,1824.828759089568,"[670820, 1556320, 1866685, 5460986, 6459616, 11137764, 20893944, 21873097, 26742693, 30000737, 30125358, 33191860, 42013786, 42071450, 42753424]",15
55.6920380363593,12.573354446842197,5298373.4627688285,1816214.493153594,2343.074902772076,"[26057, 1098209, 1181426, 3092219, 4284608, 7086008, 11131280, 12192698, 13095676, 14553210, 16200991, 17883381, 18371339, 18404644, 18661085, 19176628, 19755571, 20145754, 20424889, 24819908, 27670544, 30388784, 32681952, 33581896, 35608736, 36836511, 39497469, 43638711, 44061485, 45536186, 46395960]",31
55.69621691109953,12.572582633769931,5298973.4627688285,1816214.493153594,2893.095228297951,"[1457420, 1496302, 2304585, 2806299, 5359422, 7234031, 9045298, 10507458, 11224345, 15075876, 19176685, 19992757, 21415442, 24502772, 24569760, 30931071, 38317595, 41123503, 44066996, 44344029, 46919530]",21
55.70039550849475,12.571810801300598,5299573.4627688285,1816214.493153594,3459.768778401293,"[6602835, 26495386, 44226456]",3
55.704573828541974,12.57103894945172,5300173.4627688285,1816214.493153594,4036.0872141221594,"[1055005, 35301037]",2
55.70875187123822,12.570267078240827,5300773.4627688285,1816214.493153594,4618.441295502236,"[521617, 3020239, 6577785, 6674765, 18391368, 20466176, 26163967, 26267617, 26743207, 27927586, 28436049, 29140472, 33823069, 34927717, 35215166, 35713893, 36095907, 37553036, 37770924, 37794149, 39596996, 39748640, 40009031, 40977012, 41455432, 42500793, 44040145]",27
55.71292963658054,12.569495187685446,5301373.4627688285,1816214.493153594,5204.805471869277,"[32841, 1776209, 5575491, 10669374, 12692829, 13147326, 16115500, 18994549, 20276207, 25807062, 26309978, 27243965, 34163326, 35705374, 35756674, 35851720, 36291844, 36308544, 37447902, 38342008, 42635794, 42799187, 43739882]",23
55.71710712456596,12.568723277803082,5301973.4627688285,1816214.493153594,5793.962374748422,[0],0
55.64045907315545,12.586558277720947,5290873.4627688285,1816734.1083958645,5620.498198558568,"[5799877, 33177923]",2
55.6446414296878,12.585786483529775,5291473.4627688285,1816734.1083958645,5046.7811523782275,"[34879870, 37325969]",2
55.6488235088974,12.585014669717795,5292073.4627688285,1816734.1083958645,4479.955356920436,[0],0
55.6530053107812,12.584242836302577,5292673.4627688285,1816734.1083958645,3923.0090491866204,[0],0
55.65718683533613,12.58347098330168,5293273.4627688285,1816734.1083958645,3380.82830087541,[11997739],1
55.66136808255915,12.582699110732666,5293873.4627688285,1816734.1083958645,2861.8176042508567,"[5650025, 11339117, 15111549, 19094498, 32914308, 37645667, 41672764, 46748842]",8
55.665549052447254,12.581927218613094,5294473.4627688285,1816734.1083958645,2381.176179958155,"[670384, 840903, 1853736, 2149338, 2924268, 3260057, 3779896, 4420277, 4458549, 4718721, 5020433, 5679046, 6376030, 6788685, 6927801, 9022651, 9054009, 10785770, 11832827, 13053181, 14449710, 17790491, 18115467, 18485497, 20098111, 21093232, 21093307, 22134446, 23478539, 23990805, 26071341, 26742696, 26742962, 27983198, 27983865, 28633865, 28945325, 33300943, 33863301, 34558377, 35087893, 35403269, 35606233, 35940695, 35965188, 36025333, 36249969, 36250885, 36654541, 36954363, 40892296, 41309689, 42507675, 42660039, 45346727, 46029874, 46057964, 46449357]",58
55.669729744997376,12.58115530696052,5295073.4627688285,1816734.1083958645,1967.2315572906286,"[519333, 547317, 7078856, 9406983, 15852986, 18398293, 19254664, 19739674, 22203311, 27391608, 32956453, 44113186, 46185628, 48208848]",14
55.6739101602065,12.580383375792497,5295673.4627688285,1816734.1083958645,1670.3293088490402,"[1457864, 6264689, 22350241]",3
55.67809029807163,12.579611425126572,5296273.4627688285,1816734.1083958645,1558.8457268120255,"[853043, 894420, 13859075, 16458482, 20416194, 22365495, 26141824, 26742721, 27125171, 31630122, 34383044, 34617476, 36084263, 37329437, 39602150, 40834883, 43696119, 43890380, 44270205, 45648776, 45666996]",21
55.682270158589745,12.578839454980296,5296873.4627688285,1816734.1083958645,1670.3293088490402,"[4747071, 4877128, 5359152, 10801674, 13323120, 14770008, 15928190, 21352123, 22097623, 23388128, 23388703, 24155174, 24299796, 24565028, 24887828, 25247163, 26438881, 29695196, 31052397, 33379644, 33550057, 33550627, 33614416, 33625535, 33832783, 34263655, 34668954, 36059858, 36560474, 37491292, 38260631, 38274015, 41723645, 42300522, 42633237, 42773662, 42988197, 43653245, 43841434, 44116679, 46995297, 47281541]",42
55.68644974175781,12.57806746537121,5297473.4627688285,1816734.1083958645,1967.2315572906286,"[2520615, 15961249, 24826721]",3
55.69062904757287,12.577295456316861,5298073.4627688285,1816734.1083958645,2381.176179958155,"[973198, 1211230, 1618579, 2837212, 3243338, 3703521, 5212161, 5449005, 5848223, 6518188, 6825655, 9468032, 11515569, 12051411, 12886788, 12936634, 12952395, 13505985, 14152338, 16682305, 17364405, 19614754, 21544645, 25116855, 26466844, 26480519, 28296856, 28662576, 28821747, 28828025, 35962958, 36013912, 36763711, 37069228, 41210345, 43385923, 47987248]",37
55.69480807603192,12.57652342783479,5298673.4627688285,1816734.1083958645,2861.8176042508567,"[528914, 2200398, 2987210, 5734589, 9711772, 13739369, 17389918, 19126979, 20692228, 25358248, 26831789, 27398947, 42505856, 45149507, 46919656, 46957625, 47557041]",17
55.698986827131954,12.575751379942528,5299273.4627688285,1816734.1083958645,3380.82830087541,"[763588, 949520, 1947819, 3078016, 3313443, 7056947, 7166618, 10385974, 10521363, 16701417, 18745694, 22303344, 24255956, 29210970, 31373225, 35529724, 37504621, 39357059, 39385271, 42132063, 43532979, 44079159]",22
55.70316530087001,12.57497931265761,5299873.4627688285,1816734.1083958645,3923.0090491866204,"[3391725, 16038432, 19049474, 19395317, 30700988, 32971405, 34970196]",7
55.70734349724312,12.574207225997569,5300473.4627688285,1816734.1083958645,4479.955356920436,"[8979392, 12128087, 16669425, 17284304, 20141519, 26296221, 35865267, 41705989, 42742191, 43241011, 44085933]",11
55.7115214162483,12.573435119979937,5301073.4627688285,1816734.1083958645,5046.7811523782275,"[1632744, 3805965, 4390957, 6067118, 6947330, 13746486, 14065262, 15639989, 17552019, 24280324, 25215387, 25877586, 31398644, 31442083, 34018250, 35336397, 38402126, 38560495, 42270843, 43251805, 44184619]",21
55.71569905788262,12.572662994622231,5301673.4627688285,1816734.1083958645,5620.498198558568,"[455191, 13502626, 13635279, 14943634, 20806009, 24567631, 25970800, 31639453, 43247474, 47917918]",10
55.64323087250629,12.589730044810931,5291173.4627688285,1817253.7236381352,5507.267925205793,"[10356333, 15676231, 26742990, 30337111, 30339433, 34733307, 45626969, 47937370]",8
55.64741310560553,12.588958015739015,5291773.4627688285,1817253.7236381352,4956.813492557544,"[7285370, 31590196, 38663919, 38832283, 44369589]",5
55.651595061364965,12.588185967050665,5292373.4627688285,1817253.7236381352,4419.275958796929,[36295811],1
55.65577673978157,12.58741389876345,5292973.4627688285,1817253.7236381352,3900.000000000067,[0],0
55.65995814085229,12.58664181089493,5293573.4627688285,1817253.7236381352,3407.345007480241,"[8706485, 12639745, 16668759, 31617679, 34938267, 40961356]",6
55.66413926457408,12.585869703462688,5294173.4627688285,1817253.7236381352,2954.6573405389195,"[911298, 3197661, 5728275, 11920678, 13121901, 26116212, 31998797, 34956439]",8
55.668320110943924,12.58509757648426,5294773.4627688285,1817253.7236381352,2563.201123595361,"[1279893, 1423825, 1562840, 2095232, 6043528, 6621330, 19177904, 27430291]",8
55.67250067995878,12.584325429977227,5295373.4627688285,1817253.7236381352,2264.95033058134,"[1356302, 26108381, 37561626, 44430159]",4
55.676680971615646,12.583553263959132,5295973.4627688285,1817253.7236381352,2100.000000000124,"[2215454, 4514140, 6097124, 8947054, 14101197, 15814625, 17316202, 21048460, 21533077, 24036593, 30116533, 35077473, 35078844, 37701533, 44405611, 44496682, 45750392, 45753081]",18
55.68086098591151,12.582781078447544,5296573.4627688285,1817253.7236381352,2100.000000000124,"[1312995, 3559702, 3618995, 4713243, 5306014, 10240481, 10530494, 11136000, 11331658, 12229869, 12505528, 13648187, 17112376, 18054863, 19666101, 21330351, 22807671, 26250522, 26742941, 28858182, 30195868, 30731729, 32713663, 32717779, 33004250, 33050541, 35567628, 35667202, 36232543, 36790804, 36791777, 36792486, 36792560, 36793413, 36822166, 37115234, 41536623, 41536627, 41536629, 42768984, 43598994, 43772948, 43830063, 43935735, 44117953, 44174431, 44351909, 44488962, 45048831, 45462694]",50
55.68504072284334,12.58200887346,5297173.4627688285,1817253.7236381352,2264.95033058134,"[1325035, 1357858, 1717719, 1803362, 2668851, 2835999, 3074841, 3400053, 3407331, 13768324, 13968051, 14027135, 14346909, 18390960, 18920012, 23331180, 26443749, 29251652, 30571837, 31357146, 34641640, 36790893, 36791627, 36791712, 37905185, 38279627, 39046370, 43799010, 43837740, 43889607, 43962170, 44573819, 46638199, 47494132, 47742352]",35
55.68922018240818,12.581236649014048,5297773.4627688285,1817253.7236381352,2563.201123595361,"[13104835, 16582945, 43860216]",3
55.693399364603,12.580464405127247,5298373.4627688285,1817253.7236381352,2954.6573405389195,"[1207818, 4286791, 6148643, 22415204, 39009798]",5
55.69757826942483,12.579692141817132,5298973.4627688285,1817253.7236381352,3407.345007480241,"[792378, 976307, 1211696, 1975419, 3247323, 3413146, 3778567, 4101624, 4443488, 4618491, 5178312, 5689602, 6384930, 6866035, 9342720, 13374397, 13936972, 13945310, 13948779, 14191727, 15854371, 18072748, 22414653, 23558843, 25838169, 26027942, 26054991, 26450010, 27865214, 29787260, 31900341, 35760183, 36088818, 37071649, 41793337, 42604903, 44009863]",37
55.7017568968707,12.578919859101243,5299573.4627688285,1817253.7236381352,3900.000000000067,"[514666, 517272, 957261, 3411977, 4635064, 4650890, 5566423, 5987669, 7305407, 10951553, 12184038, 14028459, 14819940, 16058097, 22257133, 23225198, 23355357, 24656698, 26242134, 26544430, 26742987, 28348481, 32626280, 32979526, 34551988, 34561538, 38247402, 42635059, 44102023, 44190130, 45986496, 46118285, 46619664, 47877714]",34
55.70593524693761,12.578147556997118,5300173.4627688285,1817253.7236381352,4419.275958796929,"[5986379, 6703920, 6722461, 8853746, 10495038, 10727389, 11952878, 15350654, 15825827, 20965816, 26808206, 27216574, 27533797, 27852314, 28449424, 29277616, 31296376, 33003066, 33673979, 37790236, 38446984, 39382381, 39881913, 39966084, 41657810, 44162903, 44163893, 44192137, 45049050, 46773565, 46896553, 47199292, 48147544]",33
55.710113319622614,12.577375235522295,5300773.4627688285,1817253.7236381352,4956.813492557544,"[11952917, 13593031, 13918945, 15426030, 18088205, 19058404, 20672521, 20964688, 26742695, 28873827, 32435794, 35144901, 36154815, 37982886, 40074607, 40386496, 40716557, 41971062, 42166971, 42919216, 43663530, 43713682, 44137373, 48293978]",24
55.714291114922744,12.576602894694302,5301373.4627688285,1817253.7236381352,5507.267925205793,"[647682, 1055611, 3801577, 13973247, 16802923, 17675348, 26742748, 27432571, 31343847, 32755955, 34221940, 35540603, 35543420, 35872507, 38974431, 39741799]",16
55.64182043875634,12.593673789246662,5290873.4627688285,1817773.3388804058,5992.4953066314465,[19094862],1
55.646002825762274,12.592901544919947,5291473.4627688285,1817773.3388804058,5458.021619598067,"[1277810, 4820890, 12223602, 14446735, 16599147, 20247922, 20515085, 25476656, 32333272, 37325836]",10
55.6501849354144,12.592129280963592,5292073.4627688285,1817773.3388804058,4938.623289946289,"[7428338, 20986285, 23159980, 42183235]",4
55.6543667677097,12.59135699739518,5292673.4627688285,1817773.3388804058,4439.5945760846125,"[34977342, 37378595, 37575772, 46704960]",4
55.65854832264514,12.590584694232277,5293273.4627688285,1817773.3388804058,3968.6269665968744,"[3966241, 32756404]",2
55.66272960021765,12.589812371492469,5293873.4627688285,1817773.3388804058,3536.9478367654656,[24703294],1
55.66691060042422,12.58904002919331,5294473.4627688285,1817773.3388804058,3160.6961258558067,[0],0
55.67109132326182,12.588267667352365,5295073.4627688285,1817773.3388804058,2861.8176042508208,"[527702, 1239553, 1577888, 3579856, 5096710, 5994282, 6434714, 7305086, 9192682, 10866325, 12952241, 17665882, 18317520, 22298781, 24261855, 24409639, 26742735, 26742739, 26743436, 31139486, 31143428, 32127830, 34781918, 34797345, 36909233, 41260148, 44048415, 44135487, 45051243, 45146971, 46107081, 46871314]",32
55.67527176872742,12.587495285987206,5295673.4627688285,1817773.3388804058,2666.458325194659,"[504051, 866427, 18831384, 28210163, 31137687, 31632349, 32136314, 40442039, 40694950, 42106576]",10
55.679451936818026,12.586722885115394,5296273.4627688285,1817773.3388804058,2598.0762113532983,"[965131, 2025336, 2320048, 10372242, 10822345, 13823689, 23341763, 23759510, 23774758, 29024685, 30084581, 32955518, 35941711, 37028328, 37675621, 39680207, 40862232, 43591725, 43953841]",19
55.683631827530625,12.585950464754474,5296873.4627688285,1817773.3388804058,2666.458325194659,"[1405739, 2384738, 2626778, 2871005, 4003584, 4256478, 5846683, 7360815, 8199149, 8454759, 10188144, 11256837, 12444502, 13158430, 18918739, 19638875, 19826634, 24706082, 26323266, 26742973, 27915769, 29507163, 29555970, 29670265, 30052106, 32119623, 34333444, 34644395, 34896055, 36593579, 36896838, 36929652, 37455794, 37482593, 37549441, 37775407, 38589294, 39514980, 40277402, 41686225, 44124835, 45114764, 45704823]",43
55.68781144086221,12.585178024922016,5297473.4627688285,1817773.3388804058,2861.8176042508208,"[1227050, 1278386, 1843185, 1983456, 2618502, 5311435, 7724837, 8551385, 9637086, 12129506, 14139778, 20907750, 21996703, 25348263, 25964239, 26096017, 26112394, 26742733, 31245508, 32303490, 33421604, 35679922, 36258991, 36716218, 41165975, 42227274, 43996476, 44641476]",28
55.6919907768098,12.584405565635562,5298073.4627688285,1817773.3388804058,3160.6961258558067,"[4755853, 13173068, 41282654, 43836944]",4
55.6961698353704,12.58363308691267,5298673.4627688285,1817773.3388804058,3536.9478367654656,"[557707, 629306, 1252168, 2903752, 3403166, 3846647, 13885551, 14288581, 15836354, 17103817, 19649502, 19978674, 24576606, 24590690, 25252715, 29212114, 29770853, 30173818, 30299453, 31261234, 31396326, 33126589, 37378110, 39919908, 40724765, 44440776]",26
55.70034861654103,12.582860588770878,5299273.4627688285,1817773.3388804058,3968.6269665968744,"[1197867, 1208976, 2210013, 2428526, 2607452, 2727559, 3690380, 4586122, 4626015, 5321852, 5822451, 6775585, 6873984, 7028578, 10397199, 15348037, 18358275, 19786827, 21138156, 21186595, 21890267, 25995913, 26727085, 29616404, 32350278, 33616328, 34784389, 35480760, 35738938, 36796314, 36860305, 37392592, 38020341, 38393865, 42618453, 43888075]",36
55.704527120318716,12.582088071227743,5299873.4627688285,1817773.3388804058,4439.5945760846125,"[789211, 2357782, 3705093, 5138936, 5246221, 6487884, 8026545, 10723064, 11388010, 14543214, 14855436, 15599696, 18238100, 18759187, 19128667, 19684203, 19783212, 20280383, 20291936, 20593955, 21299559, 21523040, 21891213, 23493204, 24828512, 26089043, 26743154, 27277459, 28057934, 28408362, 32130320, 35734716, 35761129, 36025149, 36293279, 36407589, 37345220, 38443674, 38618361, 39326704, 40116065, 42556653, 43878350, 45191539, 46887425]",45
55.70870534670049,12.581315534300792,5300473.4627688285,1817773.3388804058,4938.623289946289,"[555145, 1143581, 1281470, 1363964, 3222737, 6061172, 7261741, 11058494, 13259195, 13400905, 14399271, 17957892, 18938506, 20029914, 26051310, 30902556, 31508710, 34336578, 35463293, 35800577, 37847039, 38261144, 39829706, 40608454, 40841116, 43678415, 44024994, 47473254]",28
55.7128832956834,12.580542978007575,5301073.4627688285,1817773.3388804058,5458.021619598067,"[28686914, 30419235, 40327697]",3
55.71706096726447,12.579770402365618,5301673.4627688285,1817773.3388804058,5992.4953066314465,"[40278444, 48188622]",2
55.64459266936459,12.59684525724884,5291173.4627688285,1818292.9541226765,5977.45765355142,"[2480731, 4723947, 8246059, 30751423, 45078111]",5
55.648774932926464,12.596072778029614,5291773.4627688285,1818292.9541226765,5474.486277268438,"[6141159, 37866993]",2
55.65295691911751,12.595300279185134,5292373.4627688285,1818292.9541226765,4992.995093128016,[18884984],1
55.65713862793468,12.59452776073297,5292973.4627688285,1818292.9541226765,4539.823785126516,[25170470],1
55.66132005937494,12.593755222690708,5293573.4627688285,1818292.9541226765,4124.3181254603105,"[7139250, 9465744, 9740640, 11246996, 14531804, 21073816, 29936998, 29949914, 35763169]",9
55.66550121343525,12.592982665075917,5294173.4627688285,1818292.9541226765,3758.9892258425602,"[1094198, 18487994, 26547192, 30148649, 31251352, 31581474, 31842192, 32934307, 47069603]",9
55.6696820901126,12.592210087906182,5294773.4627688285,1818292.9541226765,3459.7687784013037,"[598936, 935417, 1058983, 1371670, 1645230, 1791791, 2147342, 2865832, 4698517, 5068454, 5486840, 5784125, 8382056, 13885787, 17127599, 19215612, 19310622, 19376869, 19717191, 21303804, 23319722, 23617910, 26742725, 26742745, 26742967, 26743201, 26893517, 32862810, 33057055, 35967379, 37477332, 40391333, 40534600]",33
55.67386268940396,12.59143749119905,5295373.4627688285,1818292.9541226765,3244.9961479176595,"[143230, 620427, 678372, 1311110, 1606435, 2090976, 2725075, 3845622, 5326654, 6708137, 6797919, 9694568, 11563962, 12033517, 13736969, 13935337, 18327950, 20668892, 22964115, 24903582, 25200891, 26742983, 26743455, 31134927, 31138157, 31138976, 31164060, 33332545, 34566423, 35378352, 35796373, 36978287, 37008642, 38009756, 38083040, 38390798, 40995902, 41741807, 43734471, 47022711, 47024799]",41
55.678043011306315,12.590664874972113,5295973.4627688285,1818292.9541226765,3132.091952673237,"[489151, 1282781, 1382160, 1414254, 2029595, 4721348, 6320660, 8398889, 10539762, 11143564, 13824294, 16013289, 16612966, 17948677, 18532660, 19340650, 20059432, 21405385, 23361508, 24868140, 25389214, 26742969, 29301057, 31437606, 35643033, 35958478, 39761587, 39870073, 40442051, 40442071, 41709476, 42105592, 42367282, 42367300, 42414433, 42476613, 42476621, 43094828, 43923475, 44228989, 44244532, 46009641, 46419868]",43
55.68222305581666,12.589892239242916,5296573.4627688285,1818292.9541226765,3132.091952673237,"[3034667, 9273342, 9848641, 10647239, 13820647, 14216332, 18893632, 19169699, 20534800, 21435989, 26743454, 26861850, 28148021, 28210964, 28979776, 33347207, 35328285, 36689370, 41311453, 41529100, 43238181, 45137661, 46004764, 46332269, 46862654, 47359047]",26
55.686402822931996,12.589119584029033,5297173.4627688285,1818292.9541226765,3244.9961479176595,"[429897, 645357, 691317, 1394879, 2616487, 2961973, 3065491, 3568611, 4547693, 5264840, 5848077, 6650991, 7991735, 12786674, 14298999, 14507458, 15676896, 16122707, 19167111, 19708242, 20050583, 21380554, 23498317, 23878067, 23979301, 24528181, 24728875, 25200896, 25536023, 26356470, 26406820, 26742714, 26742727, 26742742, 26743156, 26743416, 26743419, 26743442, 26743697, 26939085, 27506692, 30195491, 30195776, 30306298, 31725671, 31892588, 32081146, 32084607, 32792262, 34715164, 34951606, 35250183, 35410033, 36107448, 38158622, 39660236, 39998453, 40526942, 41100678, 41952440, 42366802, 42802227, 43763238, 44073336, 45819661]",65
55.69058231264933,12.588346909348015,5297773.4627688285,1818292.9541226765,3459.7687784013037,"[3323785, 3336629]",2
55.694761524965685,12.58757421521742,5298373.4627688285,1818292.9541226765,3758.9892258425602,"[6361175, 13784674, 14247436]",3
55.69894045987806,12.586801501654806,5298973.4627688285,1818292.9541226765,4124.3181254603105,"[539476, 1440840, 1579781, 2779958, 3091886, 3637482, 4601144, 4821928, 5655488, 5687520, 6324256, 6422491, 7894660, 7934468, 8287293, 9253274, 9643320, 10625592, 10746905, 11823292, 11877577, 12047208, 14208030, 16960836, 17364292, 18870782, 20241799, 20893496, 22168917, 23724522, 23890402, 26075221, 26177042, 26742734, 28077292, 29478989, 32491527, 34383789, 35016481, 35150351, 35326947, 36292367, 39067648, 40298395, 40726666, 41456375, 42531329, 43369406, 43840317, 43859394, 44127685, 44482063, 47204647, 47223355]",54
55.70311911738349,12.586028768677716,5299573.4627688285,1818292.9541226765,4539.823785126516,"[695657, 1577506, 2617133, 2964189, 3280956, 4075373, 4216373, 4534671, 5311885, 7288103, 7858177, 11488892, 12421931, 12889678, 13408800, 17174512, 18130556, 19943552, 20205416, 22117807, 23616685, 23720651, 24394055, 25200894, 25503371, 26329638, 27649685, 29353632, 34850812, 35027484, 35679391, 35777802, 36214667, 36436230, 36467084, 37007849, 37192601, 37738578, 40770462, 41105559, 41148641, 41558847, 41578951, 44072376, 44126415, 45360419, 45841864, 48180652]",48
55.707297497479,12.585256016303703,5300173.4627688285,1818292.9541226765,4992.995093128016,"[711746, 2205551, 4790980, 4954057, 5150952, 5151139, 6343165, 8192221, 8331285, 8682360, 10693032, 11470265, 15402878, 17414675, 18697143, 18761026, 19005011, 19025944, 19066973, 20317876, 20611128, 25659711, 26323930, 28049067, 29362923, 30288159, 32126191, 33420759, 35562235, 35817943, 36655196, 38741422, 40852000, 41515427, 41708011, 41850327, 41924223, 42215185, 42262657, 42499393, 43781488, 43866042, 44037948, 44189824, 44193220, 44296214, 45210185, 45946384, 46366293]",49
55.711475600161634,12.584483244550315,5300773.4627688285,1818292.9541226765,5474.486277268438,"[7893304, 18128765, 43904787]",3
55.71565342542844,12.583710453435087,5301373.4627688285,1818292.9541226765,5977.45765355142,[0],0
55.651547194001914,12.599243744121546,5292073.4627688285,1818812.5693649473,5556.077753235746,"[36342193, 39950262]",2
55.65572905671787,12.598471010385241,5292673.4627688285,1818812.5693649473,5117.616632769709,"[15038112, 37151461, 40001859, 44102358, 45432684, 45954337, 48133196]",7
55.6599106420429,12.597698257045652,5293273.4627688285,1818812.5693649473,4714.870093650638,"[32076992, 35934849, 40272970]",3
55.664091949973994,12.596925484120348,5293873.4627688285,1818812.5693649473,4357.75171390032,"[356861, 2003181, 2626050, 5088353, 5983958, 10937113, 15577448, 17519430, 18401282, 18609367, 20766077, 21023562, 22977638, 23659930, 23708710, 24191195, 26225870, 26831517, 26974796, 26977124, 28114788, 28485469, 30121205, 32096500, 33300925, 33784395, 34339164, 36073929, 36098811, 44028769, 44126212, 44298790]",32
55.66827298050811,12.596152691626914,5294473.4627688285,1818812.5693649473,4058.32477754075,"[2981820, 4392389, 9625136, 13912082, 25043549, 27692572, 33607751, 35215509, 35572356, 36476861, 38870444, 39578646, 41522390, 41900368, 43652042, 46592215]",16
55.672453733642236,12.595379879582927,5295073.4627688285,1818812.5693649473,3830.143600441265,"[701068, 758243, 1720085, 5783790, 6458014, 6866377, 8175168, 12383533, 12947491, 13793092, 19403081, 19551447, 20473889, 24037015, 24341267, 24472766, 25250902, 27649775, 30198139, 31281504, 31396863, 32011252, 32437879, 34131037, 34236196, 34243246, 35211608, 35276279, 35752559, 35843959, 36656565, 43110289, 43617930, 43933499, 46770467]",35
55.67663420937335,12.594607048005956,5295673.4627688285,1818812.5693649473,3686.461718233512,"[2561650, 3268999, 8234588, 8725789, 9524283, 11708431, 19503038, 28800757, 30499223, 40133399, 42344254, 46288960]",12
55.68081440769845,12.593834196913575,5296273.4627688285,1818812.5693649473,3637.306695894804,"[198448, 1425940, 1932695, 2332122, 13669539, 20237789, 23724962, 25956544, 29505077, 32880945, 35699272, 36143774, 37182790, 40166913, 41332844, 46009153, 46009778, 46446795]",18
55.684994328614536,12.593061326323353,5296873.4627688285,1818812.5693649473,3686.461718233512,"[1099290, 14737946, 14921946, 16022208, 19079727, 21465031, 25390179, 26742732, 30195936, 34306694, 36780015, 38482485, 39022803, 40101905, 40589596, 41951407, 43951917]",17
55.68917397211862,12.592288436252854,5297473.4627688285,1818812.5693649473,3830.143600441265,"[582662, 7608068, 26742955, 31488751, 33029804, 36460310]",6
55.69335333820769,12.59151552671964,5298073.4627688285,1818812.5693649473,4058.32477754075,[0],0
